Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S1NB0200MS131C0,2015.03,158,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2016.03,307,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2017.03,278,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2018.03,343,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2019.03,356,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2020.03,311,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2021.03,506,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2022.03,447,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2023.03,302,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS131C0,2024.03,-27,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Non-profit business enterprises,All control
SNEA.S1NB0200MS200C0,1999.03,1611,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2000.03,1978,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2001.03,2388,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2002.03,2839,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2003.03,3172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2004.03,3688,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2005.03,3971,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2006.03,3683,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2007.03,3186,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2008.03,2957,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2009.03,3779,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2010.03,5691,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2011.03,4667,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2012.03,5255,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2013.03,5265,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2014.03,5983,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2015.03,6418,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2016.03,7272,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2017.03,7777,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2018.03,8899,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2019.03,9308,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2020.03,9237,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2021.03,9286,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2022.03,10206,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2023.03,13381,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS200C0,2024.03,14875,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,Financial business enterprises,All control
SNEA.S1NB0200MS300C0,1987.03,298,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1988.03,361,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1989.03,456,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1990.03,553,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1991.03,387,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1992.03,443,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1993.03,334,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1994.03,369,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1995.03,357,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1996.03,355,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1997.03,404,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1998.03,145,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,1999.03,167,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2000.03,183,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2001.03,187,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2002.03,182,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2003.03,180,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2004.03,226,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2005.03,269,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2006.03,208,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2007.03,220,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2008.03,255,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2009.03,268,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2010.03,263,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2011.03,194,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2012.03,292,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2013.03,308,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2014.03,316,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2015.03,265,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2016.03,267,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2017.03,299,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2018.03,248,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2019.03,325,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2020.03,343,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2021.03,321,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
SNEA.S1NB0200MS300C0,2022.03,310,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Gross operating surplus and gross mixed income,Market,General government institutions,All control
