Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG03NAC12D29N,2022.03,7513,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Local authority taxes (incl. rates),,,,Dollars,6
SNEA.SG03NAC12D29N,2023.03,8064,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Local authority taxes (incl. rates),,,,Dollars,6
SNEA.SG03NAC12D29N,2024.03,8803,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Local authority taxes (incl. rates),,,,Dollars,6
SNEA.SG03NAC12D29O,1987.03,1815,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1988.03,582,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1989.03,619,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1990.03,657,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1991.03,720,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1992.03,759,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1993.03,706,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1994.03,824,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1995.03,809,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1996.03,906,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1997.03,915,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1998.03,1001,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,1999.03,1029,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2000.03,1104,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2001.03,1058,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2002.03,1095,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2003.03,1198,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2004.03,1344,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2005.03,1563,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2006.03,1656,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2007.03,1707,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2008.03,1788,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2009.03,1914,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2010.03,1953,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2011.03,2179,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2012.03,2253,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2013.03,2469,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2014.03,2784,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2015.03,2773,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2016.03,2822,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2017.03,2964,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2018.03,3136,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2019.03,3353,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2020.03,3898,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2021.03,3748,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2022.03,5028,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2023.03,4662,REVISED,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG03NAC12D29O,2024.03,5091,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Other Taxes on Production,Other central government receipts,,,,Dollars,6
SNEA.SG04NAC00D20,1972.03,659,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1973.03,753,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1974.03,847,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1975.03,912,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1976.03,1099,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1977.03,1294,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1978.03,1463,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1979.03,1719,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1980.03,1992,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1981.03,2337,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1982.03,2907,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1983.03,3431,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1984.03,3863,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1985.03,4514,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1986.03,4840,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1987.03,6680,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1988.03,9056,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1989.03,9328,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1990.03,10795,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1991.03,11026,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1992.03,10778,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1993.03,10823,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1994.03,11335,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1995.03,12100,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1996.03,12716,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1997.03,13252,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1998.03,13634,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,1999.03,13619,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2000.03,14278,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2001.03,14783,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2002.03,15549,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2003.03,16934,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2004.03,18030,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2005.03,19292,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2006.03,20469,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2007.03,21753,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2008.03,22854,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2009.03,23276,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2010.03,23602,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2011.03,25981,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2012.03,28262,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2013.03,29326,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2014.03,30791,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2015.03,32296,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2016.03,34276,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2017.03,36796,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2018.03,38815,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2019.03,41087,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2020.03,44093,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2021.03,43077,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2022.03,48463,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2023.03,50112,REVISED,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
SNEA.SG04NAC00D20,2024.03,53608,FINAL,"Series, National disposable income account, Nominal, Actual, Total",National Accounts - SNA 2008 - SNE,Taxes on Production and Imports,,,,,Dollars,6
